lexical_density,ttr,sentence_mean_len,sentence_std_len,bigram_entropy,punct_ratio,long_words_ratio,total_words,paragraphs_per_sent,words_longer6_ratio,is_ia
0.4785714285714286,0.3982142857142857,19.677419354838708,9.646617648168085,8.782030896547358,0.1125,0.2017857142857143,560,0.25806451612903225,0.2017857142857143,0
0.4375,0.5056818181818182,12.733333333333333,3.1084115271666044,7.1261899243541595,0.10795454545454546,0.06818181818181818,176,0.26666666666666666,0.06818181818181818,0
0.5070422535211268,0.568075117370892,18.76923076923077,5.322721197540367,7.458176767614612,0.107981220657277,0.1784037558685446,213,0.23076923076923078,0.1784037558685446,0
0.513595166163142,0.42900302114803623,21.58823529411765,7.146029942886937,7.899618499737232,0.11782477341389729,0.25075528700906347,331,0.23529411764705882,0.25075528700906347,1
0.6791277258566978,0.5514018691588785,20.22222222222222,8.256684534737465,8.05969013563457,0.1308411214953271,0.411214953271028,321,0.2777777777777778,0.411214953271028,1
0.4407643312101911,0.2713375796178344,23.571428571428573,9.810448407651084,8.932435814052669,0.05477707006369427,0.08152866242038216,785,0.14285714285714285,0.08152866242038216,0
0.51875,0.3046875,34.5,12.567816039392046,8.628510111749359,0.1015625,0.2328125,640,0.25,0.2328125,0
0.46111111111111114,0.6055555555555555,21.11111111111111,5.384018417593652,7.34789698432503,0.06111111111111111,0.1388888888888889,180,0.1111111111111111,0.1388888888888889,0
0.6259168704156479,0.511002444987775,30.533333333333335,14.004126376020588,8.36039599481159,0.14180929095354522,0.254278728606357,409,0.26666666666666666,0.254278728606357,0
0.44883720930232557,0.26976744186046514,15.258064516129032,4.377123388382831,7.802875431849001,0.12325581395348838,0.1186046511627907,430,0.1935483870967742,0.1186046511627907,0
0.5190217391304348,0.45652173913043476,19.666666666666668,6.128258770283412,8.099135731676023,0.16032608695652173,0.3423913043478261,368,0.47619047619047616,0.3423913043478261,1
0.5709624796084829,0.44208809135399674,20.194444444444443,7.773957395062499,8.97253402464513,0.18107667210440456,0.22022838499184338,613,0.1388888888888889,0.22022838499184338,0
0.58,0.4266666666666667,23.928571428571427,8.11052478233671,7.592887509331592,0.12666666666666668,0.4066666666666667,300,0.35714285714285715,0.4066666666666667,1
0.5757575757575758,0.5176767676767676,21.8,8.89719056781409,8.386110152347298,0.10606060606060606,0.3005050505050505,396,0.4,0.3005050505050505,1
0.5265588914549654,0.43648960739030024,20.807692307692307,7.054835934249046,8.344005755965277,0.25635103926096997,0.21247113163972287,433,0.23076923076923078,0.21247113163972287,1
0.49148418491484186,0.2871046228710462,26.470588235294116,12.875501804310492,7.850874685149391,0.15571776155717762,0.09732360097323602,411,0.4117647058823529,0.09732360097323602,0
0.41818181818181815,0.43272727272727274,23.153846153846153,7.5635375712503725,7.535845586546994,0.09454545454545454,0.20363636363636364,275,0.38461538461538464,0.20363636363636364,1
0.571875,0.521875,18.842105263157894,6.343360871558105,8.090609002034475,0.146875,0.38125,320,0.2631578947368421,0.38125,1
0.5787781350482315,0.3987138263665595,20.705882352941178,6.1238656177129025,7.5212745686600915,0.11254019292604502,0.2765273311897106,311,0.35294117647058826,0.2765273311897106,1
0.5234657039711191,0.4584837545126354,27.272727272727273,13.383102705147596,7.777229794812095,0.08664259927797834,0.1371841155234657,277,0.2727272727272727,0.1371841155234657,0
0.48128342245989303,0.47058823529411764,18.954545454545453,8.059310103156658,8.120492379930463,0.13636363636363635,0.1497326203208556,374,0.18181818181818182,0.1497326203208556,0
0.609375,0.671875,15.954545454545455,4.1830531773212645,8.221557405520079,0.103125,0.284375,320,0.22727272727272727,0.284375,1
0.44549763033175355,0.3744075829383886,27.470588235294116,17.198213474451432,8.290767048325154,0.0947867298578199,0.13744075829383887,422,0.35294117647058826,0.13744075829383887,0
0.4791666666666667,0.4255952380952381,18.8,4.995998398718719,7.944897661925112,0.14583333333333334,0.24404761904761904,336,0.3,0.24404761904761904,1
0.5382059800664452,0.4883720930232558,24.142857142857142,8.806305718527108,7.786557176812282,0.13953488372093023,0.25249169435215946,301,0.35714285714285715,0.25249169435215946,1
0.4797979797979798,0.41414141414141414,20.476190476190474,9.131937924089996,8.048171221175606,0.08838383838383838,0.24494949494949494,396,0.38095238095238093,0.24494949494949494,1
0.5131578947368421,0.46578947368421053,23.5,5.678908345800274,8.096736064864654,0.11842105263157894,0.3131578947368421,380,0.2777777777777778,0.3131578947368421,1
0.5270655270655271,0.48717948717948717,20.42105263157895,8.549027580735558,8.041526295647289,0.1168091168091168,0.2564102564102564,351,0.47368421052631576,0.2564102564102564,1
